name,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_ESTROGEN_RESPONSE_EARLY.1,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
TCGA-05-4249,-0.137392123,-0.021781116,0.166990567,-0.04424503,0.118613039,-0.282206124,-0.070124338,-0.073607306,-0.238104034,-0.147746585,-0.044932416,-0.168354314,-0.390227589,0.104955037,-0.160098025,-0.18847335,-0.309362419,-0.134765564,0.273758188,0.133576435,-0.301174199,0.037127291,0.141451949,0.042114071,0.001929195,0.005450429,-0.067886087,-0.064069754,-0.382656772,-0.213799095,-0.312179242,-0.1232882,0.223345259,-0.289159307,0.065725154,0.036926938,0.01656448,0.175655701,0.229180638,-0.039234736,-0.197922577,0.1650596,-0.176559045,-0.012494446,0.197477283,-0.071005027,-0.063342386,-0.112613655,0.104955037,-0.053764039,-0.353463911
TCGA-05-4382,-0.207387461,0.291886864,-0.167652671,0.290000877,0.284702939,0.020057263,0.053099219,-0.327214503,0.121282643,0.161900426,0.280073332,-0.239892183,-0.30991921,-0.081599005,-0.192446717,-0.179080171,-0.261653792,0.098443687,0.068969082,-0.01821423,0.350111445,0.069363487,0.408333721,-0.176137118,0.056617497,-0.107062562,0.224760999,-0.030397728,0.035742345,-0.380491362,-0.50090162,0.298671607,0.337635016,-0.266794552,-0.062952181,0.030460206,-0.308834512,0.08899683,-0.054723428,-0.195503655,-0.029985961,0.057655086,0.205821435,-0.12047854,0.030059323,-0.068049248,0.02638426,-0.014757857,-0.081599005,0.339707914,0.540973115
TCGA-05-4398,-0.02449025,0.37039623,-0.070260656,0.05751095,0.029083336,0.268254477,0.023183171,-0.305663655,0.148791274,-0.157764499,0.088104854,0.142912659,0.313124769,-0.037642045,-0.014778843,-0.111652647,0.196503731,0.177506748,-0.005042182,-0.040349495,0.403452252,0.132438311,0.496825747,0.414125804,0.388434481,-0.12293305,0.070481929,0.03257216,0.225433978,0.347852142,0.49239373,-0.121659695,-0.132257798,-0.14704477,-0.1267988,-0.38329019,-0.158253684,0.222870204,-0.099971658,0.14167747,0.10130077,-0.0329849,0.408005528,0.17329355,-0.281436232,0.088318512,-0.129864064,-0.156578011,-0.037642045,0.365573217,0.160487719
TCGA-05-4405,-0.193986528,-0.15405052,0.143023147,0.226643142,0.323610314,0.16171331,0.066256931,-0.00038269,-0.092604798,0.061993024,-0.167997373,-0.42007076,-0.447770615,0.155309082,-0.016725402,-0.378820356,-0.327421385,-0.141902815,0.420728483,0.198928373,-0.17518644,-0.155346842,-0.05121598,0.00270003,-0.123659473,-0.040288839,0.048808874,0.143554731,-0.343098647,-0.45556337,-0.234499897,0.328395828,0.313743802,-0.492898842,-0.072427727,-0.081329167,-0.175344287,-0.045184691,-0.035312936,-0.31980073,-0.052746456,0.375128294,-0.128145443,-0.158490989,0.331275816,-0.15211583,0.291300694,-0.230970313,0.155309082,-0.036974445,0.366277919
TCGA-05-4417,0.035302527,0.446246798,0.236783198,0.56058215,0.24230893,0.248263144,0.155983719,-0.108015988,-0.218590157,0.421513612,0.366347042,-0.344995156,-0.368908086,0.14062758,0.084280201,-0.042438318,-0.195034307,-0.106130628,0.276069231,0.127791892,0.164524066,0.359833614,0.391523494,-0.012279161,0.26275351,0.029601792,0.37542104,0.046371064,0.02960375,-0.222926298,-0.3309762,0.285660276,0.109164566,-0.000538449,-0.121017199,0.382942313,-0.114812979,0.234283447,0.309368183,-0.118898266,-0.025935104,0.292660558,0.413990148,0.116350827,0.248198568,0.124667791,0.123407168,0.037251462,0.14062758,0.388880355,0.564751091
TCGA-05-4420,0.178858802,-0.413347801,-0.003210366,-0.07389501,-0.168635178,-0.249439756,-0.295388985,-0.043020047,-0.027707262,-0.040543615,-0.322000159,0.315239796,0.434856664,-0.270024564,-0.023433921,0.042941382,0.317723803,0.181996338,-0.511544466,-0.000421092,-0.165587707,-0.225934577,-0.348893956,-0.514277072,-0.502848222,-0.157495895,-0.304455638,-0.205061449,0.268335587,0.387933707,0.230014816,-0.204354485,-0.256594251,0.378421584,-0.179585909,0.118509733,0.028672934,0.030915803,0.173279454,-0.247057797,0.334145565,-0.342253719,-0.403426415,0.31200463,-0.287143664,0.11503711,-0.304554212,-0.101880996,-0.270024564,-0.238419084,-0.131993469
TCGA-05-4427,-0.160958735,0.060686116,0.087328588,-0.03977352,0.013789462,-0.057305854,0.123833538,-0.19602079,-0.093163997,-0.201623529,-0.016030889,0.03495518,0.401317305,-0.124704666,-0.166080553,-0.249385197,0.490749057,-0.205383849,-0.032164989,0.131985669,0.014685957,-0.031550645,0.010232974,0.089988117,0.117698136,-0.327392137,0.004420989,0.500904245,-0.074905073,0.137895396,-0.153586473,-0.167135092,-0.200538957,-0.384898621,-0.095014429,-0.196191987,-0.203195603,0.270575887,0.303926761,-0.319458097,0.056388372,0.322064923,0.229974475,-0.015237574,0.238719769,-0.074331438,-0.194220852,-0.347627654,-0.124704666,0.108806096,0.021733069
TCGA-05-4430,0.046744217,0.218722744,0.17253418,0.520033092,0.399130512,0.120750123,0.072660129,0.062641212,0.0513503,0.37761686,0.274306054,-0.092717001,-0.383652818,-0.016023659,0.064585369,-0.11443014,-0.410534809,-0.027763844,0.210010725,0.083727615,0.009254955,0.120569038,0.279779683,0.142512791,0.140002128,0.099599823,0.270797842,-0.368029268,-0.215082766,-0.124162647,-0.227211037,0.276969204,0.376409745,0.02710205,-0.097443995,0.247840215,-0.157762678,0.166315223,-0.037660947,-0.168463358,-0.040746306,0.248154416,0.088147323,-0.003431486,0.177099092,0.18461252,0.045476717,-0.031887152,-0.016023659,0.277480752,0.569786322
TCGA-05-5428,0.353215272,0.08541143,0.030584434,-0.044473046,-0.301550662,-0.160222172,0.020794821,0.124013612,0.238199781,-0.075856408,-0.007157353,0.299336777,0.317802501,-0.246723467,0.044376633,0.350234719,0.030594644,0.261100562,-0.586196383,0.029408143,0.139633237,-0.071678427,0.060609672,-0.204225079,-0.12385824,-0.211501675,-0.036216988,-0.412114383,0.378954984,0.484241756,0.349081471,-0.233579867,-0.072472612,0.5265579,-0.050988067,0.139171641,0.150058015,-0.117016075,0.063513515,0.472608129,0.19673591,-0.242415849,-0.147043222,0.059212307,-0.359165661,0.130148299,-0.424998903,0.204800546,-0.246723467,0.002055924,-0.08155196
TCGA-38-4626,0.297123977,0.341288232,0.23691198,0.619813987,0.281708738,0.288963734,0.169802427,0.320068969,0.525982924,0.417251701,0.425292458,-0.478414293,-0.623056359,0.236696767,0.190174553,0.196260558,-0.515221176,-0.217836204,0.247716112,0.297372159,0.234623816,0.356261418,0.517739928,0.338508256,0.387692596,0.215916041,0.376895128,-0.18804835,0.009396761,-0.569094606,-0.601199032,0.419018253,-0.184094297,-0.199544765,0.261373817,0.275162316,0.101990593,0.189029456,0.002188764,0.179908737,-0.006835954,0.25313636,0.504577735,-0.26854089,0.354695423,0.123684229,-0.130030993,0.328307814,0.236696767,0.548802406,0.473815042
TCGA-38-6178,-0.021296612,-0.297973754,0.115851961,0.164025048,0.290334726,0.096478699,-0.009248802,-0.137419391,-0.298437183,-0.009637848,-0.134170263,-0.1996676,-0.314057997,0.088916493,-0.077276939,-0.281881971,-0.191467331,0.123508536,0.3737554,0.056319045,0.059448078,-0.139300472,-0.123343685,0.345066439,0.127999861,0.052707857,-0.085609737,0.122980555,-0.028024062,-0.078904068,0.248455174,0.210441978,0.212895988,-0.388695034,-0.077755907,-0.289752022,-0.01199075,-0.028711171,0.142810911,-0.332210408,-0.256325056,0.13065982,-0.296636724,0.05627436,0.297492752,-0.021767253,0.261373182,-0.212705318,0.088916493,-0.154093929,0.40510378
TCGA-44-2655,0.3691864,-0.039987161,-0.000794304,-0.365771968,-0.198653301,-0.202315717,0.179255221,0.280886204,0.018697995,0.21069644,0.013928195,0.185976225,-0.485332564,-0.031341367,0.081242625,0.500872929,-0.542274018,-0.123255706,-0.381803735,0.246300127,-0.18805726,-0.033200378,-0.155155467,-0.009149299,-0.067694124,-0.061420583,-0.013590505,-0.424892494,-0.017074753,0.186726997,-0.303073664,0.026089632,-0.205573461,0.442525367,0.299367077,0.164740878,0.271419981,-0.027965626,0.241436741,0.415621514,-0.197258506,0.164384917,-0.01020717,-0.050831453,-0.082873912,0.064925451,-0.097036504,0.354629626,-0.031341367,-0.11693532,-0.308789549
TCGA-44-2657,-0.156315876,0.496122097,-0.220180985,-0.242032573,-0.047010496,-0.232803089,-0.055511723,0.056563242,-0.367705873,-0.076308068,0.220824407,-0.203481425,-0.381674464,-0.260494529,-0.13734868,-0.123223543,-0.399781907,-0.33066782,-0.079403835,-0.120080127,-0.217283515,0.150317764,0.317046463,0.335429487,0.395865683,0.211073946,0.195740653,-0.40709776,-0.391461566,-0.466963467,-0.49364413,0.031750878,-0.087498407,-0.311051598,-0.026935271,-0.316679174,-0.211598587,-0.030734925,-0.332401154,-0.340552136,-0.012195488,-0.27075289,-0.233136314,-0.240094506,-0.198845532,-0.122209196,-0.276230939,-0.062469084,-0.260494529,0.16885196,-0.113328801
TCGA-44-2659,-0.128931277,0.143104369,-0.127526294,-0.132153807,-0.011856737,-0.135839631,-0.040641664,0.146915536,-0.324677622,-0.115516192,-0.118698225,-0.256277085,-0.500267053,-0.086888956,-0.185227262,-0.071722635,-0.415412528,-0.233763075,0.186040187,0.149943245,-0.21725125,-0.077422594,-0.152696537,0.09758862,0.088784412,-0.114368133,0.061893537,-0.314092787,-0.230709441,-0.298787965,-0.261531498,0.004056475,0.163331994,-0.312558662,-0.172863745,0.077199772,0.03642928,-0.047459287,0.197161729,-0.304613104,0.016745371,0.108079868,-0.308862189,-0.032570751,0.176507365,-0.165216136,-0.024906578,-0.055443346,-0.086888956,-0.135381423,0.027275297
TCGA-44-2661,0.028355554,0.50096481,-0.135157215,-0.082006125,-0.216801554,-0.120524397,0.059313623,0.256284973,-0.12622068,0.205780379,0.2983464,-0.089909998,-0.477986983,-0.266116799,-0.131619863,0.11643773,-0.5584909,-0.326236794,-0.353279561,0.049272924,-0.238945273,0.210339173,0.400164051,0.378307267,0.381590066,0.087410563,0.304564259,-0.551133658,-0.316504666,-0.214665366,-0.573016922,-0.00423785,-0.082063667,0.248854483,0.03283354,0.21057021,0.045713857,-0.048209393,-0.117153639,0.015655589,-0.059827869,-0.254026376,0.028843254,-0.288429514,-0.298196924,-0.089788442,-0.544623698,0.143115837,-0.266116799,0.377413119,-0.000208503
TCGA-44-3396,-0.071273113,0.446535481,-0.051798088,0.407258994,0.174858453,-0.01257907,0.262273705,0.059531127,-0.169771018,0.143905886,0.326007388,0.264312596,0.309521077,-0.241047669,-0.241277338,-0.242421326,0.210109188,0.082987955,-0.06001982,-0.017731638,0.263117081,0.276803624,0.502566654,0.326935235,0.450283276,-0.330165541,0.25204096,-0.045702356,0.159159713,0.100351705,0.024000534,-0.043078138,-0.0039352,-0.25065189,-0.026194312,-0.261459279,-0.191601927,0.076004832,0.01443744,-0.234658765,-0.124491047,0.05528083,0.572320082,0.02894442,0.003106647,0.18419058,-0.088805294,-0.102531188,-0.241047669,0.49105613,0.53554446
TCGA-44-3398,0.133771599,0.356746292,-0.073704593,0.418558512,-0.020034134,-0.092722837,0.166926598,0.186873052,-0.009574808,0.359099688,0.309433375,0.050166663,-0.4041145,-0.172783231,0.014165836,0.22238407,-0.467378317,0.156315599,-0.175251586,0.09535295,0.332173043,0.198444851,0.336088319,-0.066236834,0.178018167,-0.060128165,0.377659353,-0.505935669,-0.011292959,-0.041093824,-0.527193665,0.149029848,-0.027768483,0.319610249,0.119913069,0.317931068,0.036913545,-0.100137385,0.253944819,0.02432579,-0.124252922,0.059981375,0.220485212,-0.149856383,-0.031318701,-0.003962454,-0.395448578,0.243362478,-0.172783231,0.329215701,0.48582379
TCGA-44-3917,-0.005475878,-0.012720388,-0.055766798,-0.252519263,-0.380264537,-0.489919341,-0.284749905,0.116281134,-0.290305253,-0.241794811,-0.190603,0.13229202,0.446851306,-0.329082872,-0.295889385,0.060586636,0.356392882,-0.032085681,-0.296226603,-0.063374403,-0.323695986,-0.303760922,-0.240508141,-0.264206633,-0.119902197,-0.206473404,-0.230073264,-0.00524861,0.220404315,0.325836207,0.181765439,-0.363321397,-0.427515569,0.337223175,-0.407779766,0.238100352,0.051648832,-0.057624849,0.26963023,-0.011744123,0.23445471,-0.201178341,-0.379533714,0.189749034,-0.090090034,-0.206375948,-0.410383626,-0.18348281,-0.329082872,-0.108841731,-0.224865122
TCGA-44-3919,-0.186641219,0.408990623,-0.195854247,-0.064721802,-0.068233983,0.169375842,0.148483711,0.108398461,-0.272223965,0.107150693,0.26471298,-0.144000434,0.085680397,0.013527428,0.076947246,-0.285218415,0.030107797,0.003182078,0.013951144,0.188736958,0.014999302,0.250134607,0.406370806,0.636331,0.506097339,0.029825116,0.194369671,0.008667582,-0.147335691,-0.20582333,-0.580535575,-0.115147677,0.134787244,-0.482100987,0.06456945,-0.126508062,-0.124012421,0.206696306,-0.05586888,-0.371924668,-0.033984096,0.139664777,-0.148025282,-0.372757653,-0.041605937,-0.024069225,-0.06320745,-0.100323847,0.013527428,0.348357854,0.026988546
TCGA-44-5643,0.013765351,-0.046718771,0.09509913,-0.387626001,-0.249895721,0.210360232,-0.103070585,-0.097632317,0.045900322,-0.438811631,-0.258672017,0.189020031,0.51663039,0.089491982,0.115818875,0.043014765,0.519824058,-0.0219903,0.013753416,-0.09710598,-0.07794714,-0.077483774,-0.21427475,0.119437287,0.004459199,0.074801124,-0.257300741,0.298728971,0.373837747,0.556205264,0.610768645,-0.318487728,-0.1083439,0.445125541,0.11899396,-0.147876343,-0.042379966,0.309187293,-0.144938611,-0.029477998,0.169724221,-0.326445608,-0.037512614,0.28815306,-0.160593205,0.094886359,0.195261119,-0.108005482,0.089491982,-0.177429131,-0.481320842
TCGA-44-6145,0.017707048,0.447900029,0.326606236,0.064373752,0.141236792,0.291580374,0.248512595,0.237537042,-0.081672067,0.302656137,0.426444222,-0.091121311,0.112001139,0.246498452,0.214639528,-0.082136497,0.167997427,0.136953012,0.07361,0.239134552,0.240270473,0.27926467,0.32301628,0.475373947,0.507643421,-0.078863002,0.328923599,0.345261181,0.000770111,-0.153375575,-0.498859848,0.074971314,-0.254366593,-0.343141863,0.077687474,-0.047246881,0.047879325,0.266268451,0.31469191,0.310714668,-0.062918654,0.259274809,0.31446061,-0.169391985,0.333708211,0.037643631,-0.059619333,0.23757158,0.246498452,0.336697876,0.440204931
TCGA-44-6148,-0.213501892,-0.384949617,-0.223638384,-0.109596905,-0.040761068,0.271586076,-0.209325228,0.283640331,-0.396989698,-0.134660867,-0.322423579,-0.342079185,-0.615736829,0.004489259,-0.079261651,-0.208852419,-0.581667373,-0.418565113,0.308300626,0.053461342,-0.185694917,-0.158103989,-0.261760822,-0.521200238,-0.451406917,0.195847627,0.012653379,-0.232124685,-0.569959445,-0.62935181,-0.654970114,0.047855256,0.113564435,-0.434144032,0.026928561,0.265564751,-0.091468891,-0.362460227,-0.332266917,-0.426678215,-0.08975302,-0.115871862,-0.217435312,-0.448612073,0.367205117,-0.40265625,0.218524279,-0.053440839,0.004489259,-0.266644217,-0.224274081
TCGA-44-6774,-0.248909555,0.261967769,0.149518358,0.614888609,0.439994926,0.278130588,0.06858558,-0.206348326,-0.1639532,0.317916468,0.197611731,-0.451282359,-0.274330826,0.297280322,0.084470788,-0.383466408,-0.078159096,-0.114748298,0.581090326,-0.082835947,0.16702147,0.310842849,0.309562796,-0.244936329,-0.021927634,0.209865589,0.314069512,0.166202206,-0.211761326,-0.412365389,-0.255679564,0.413171288,0.310927237,-0.512471284,-0.129845947,0.23050527,-0.32951534,-0.064489591,0.071736486,-0.47043729,-0.015875775,0.50590826,0.328132066,0.086844484,0.442864986,-0.006957673,0.337068832,-0.105629754,0.297280322,0.397833994,0.69636531
TCGA-44-6776,0.38948314,-0.501853506,0.213586589,-0.282330776,0.063262046,-0.090628651,-0.110024853,0.226814942,0.084673544,-0.115930763,-0.300449427,-0.192566281,-0.536845109,0.280625635,0.164729323,0.455836928,-0.516951657,-0.017595168,0.109533185,0.24780599,-0.198817313,-0.195126186,-0.361569658,-0.589227778,-0.541803602,0.100516186,-0.32412393,-0.201111908,-0.131329408,-0.185101269,-0.256186942,0.016058958,0.219811985,0.461912066,0.062705713,0.285461593,0.290215338,-0.026183291,0.358572557,0.291129448,-0.247578347,0.083703197,-0.285236447,-0.131882283,0.082974699,0.052252681,0.001601344,0.230938127,0.280625635,-0.433163266,-0.411125134
TCGA-44-6778,-0.255873089,0.374566914,-0.098409721,-0.272696227,-0.191209141,-0.13522684,-0.07885495,-0.081690366,-0.38801734,-0.181865911,0.286537607,-0.300981954,0.302227337,-0.232619299,-0.211537041,-0.280599215,0.431373965,-0.448319271,0.219149619,-0.032256003,-0.080102472,0.13543272,0.290836889,-0.051353238,0.230211061,0.102180834,0.250015297,0.229337488,-0.16372605,-0.270554927,-0.342553713,-0.0457577,-0.315943257,-0.437191791,-0.22401618,0.480126223,-0.304437462,-0.022543382,-0.08331342,-0.2063657,0.304806681,0.032920266,0.230817367,-0.216939171,0.081306409,-0.042548565,-0.010255538,-0.234415156,-0.232619299,0.34570949,-0.311790987
TCGA-44-7659,-0.148951623,-0.299588342,-0.121189265,-0.319586226,-0.355660151,-0.322297841,-0.192984169,0.094309021,-0.229238889,-0.287523601,-0.355582062,-0.041494243,-0.507613157,0.074468503,-0.135407712,0.04770312,-0.500550226,-0.346402602,-0.006349936,0.03807062,-0.35135624,-0.164702376,-0.285037344,0.190325674,0.001252795,-0.039923805,-0.186249697,-0.332439603,-0.390409805,-0.335381205,-0.1706779,-0.208728224,0.261418951,0.002357215,0.088979677,-0.007521829,0.044948194,-0.212981336,-0.16014533,-0.21951075,-0.080655212,-0.295150132,0.064612725,-0.195933596,-0.051247107,-0.208505454,-0.247253155,-0.01457761,0.074468503,-0.12180509,-0.477994532
TCGA-44-7660,-0.275876781,-0.429676515,-0.226766358,-0.441412478,-0.25500304,-0.109903882,-0.320685376,-0.169884279,-0.220405726,-0.402296601,-0.363125569,0.176124887,0.505944493,-0.150293168,-0.058245577,-0.112457955,0.472638881,-0.031410347,-0.145478656,-0.252835173,-0.196227545,-0.35386448,-0.410357049,-0.492560564,-0.453660264,0.13979994,-0.319292292,-0.009381055,0.177332047,0.435055116,0.456377506,-0.169168089,-0.034520087,-0.053462237,-0.215739125,-0.171613662,-0.11862711,-0.029951575,-0.319572251,0.248493178,0.284055539,-0.350737626,-0.468925903,-0.098570879,-0.241274301,-0.125089141,-0.013770366,-0.041568557,-0.150293168,-0.460679415,-0.317243755
TCGA-44-7661,-0.203111438,0.4317635,0.085326632,0.553710116,0.400005556,0.193658316,0.278973329,-0.324108009,-0.175509349,0.166958965,0.378661539,-0.136802965,0.469178477,0.093635083,0.09794214,-0.288786479,0.482088602,0.171024919,0.435549838,-0.038883416,0.408453055,0.376326457,0.460009408,0.519046558,0.475280289,-0.069079427,0.421329418,0.488926449,0.239671631,0.236784687,0.220401497,0.141262708,0.102751187,-0.495833845,0.114350298,0.075031918,-0.435648433,0.216666807,-0.003727599,-0.160659382,-0.055974007,0.479368729,0.46635755,-0.116969498,0.366222879,-0.013595894,0.070161303,-0.258634339,0.093635083,0.476790023,0.526398875
TCGA-44-7667,-0.072112922,-0.379953617,-0.222794156,-0.258315848,-0.141970642,-0.20875938,-0.32135001,-0.239521784,-0.119078204,-0.373305514,-0.346961268,0.39470627,0.707665968,-0.233432649,-0.15169234,-0.027232373,0.630709655,-0.109705717,-0.398641693,-0.134071897,-0.301987084,-0.36031852,-0.43450746,-0.431953534,-0.426021817,-0.118231924,-0.338762943,0.319265127,0.364196654,0.652613792,0.720550036,-0.128358337,-0.165286568,0.357779899,-0.310103296,0.225325892,-0.042580734,0.15963855,-0.206493874,-0.0942905,0.312260491,-0.382931297,-0.435732245,0.305956889,-0.348039125,-0.004535351,-0.042454007,-0.288589604,-0.233432649,-0.401114682,-0.25368882
TCGA-44-7670,-0.171817178,-0.437030883,-0.013215866,-0.109470204,-0.028219651,0.148508601,-0.096599565,-0.004205853,-0.049498677,-0.238650406,-0.232773732,0.179500731,0.486775922,-0.079797026,-0.055614614,-0.195969322,0.508086428,-0.122465464,0.017672415,0.032756333,-0.080069072,-0.134603442,-0.29191464,-0.414185222,-0.419857023,0.145603405,-0.271293768,0.313149559,0.261623876,0.344652192,0.410672425,-0.198510521,-0.078931041,-0.141941292,-0.051097797,0.195541922,-0.064931955,0.110646931,0.045430952,-0.022677088,0.295003088,-0.175017466,0.013097378,0.192698455,-0.291114846,0.144695128,0.102101358,-0.039056678,-0.079797026,-0.295148819,-0.305101445
TCGA-44-7671,0.363441975,-0.453427386,0.262193742,0.23959463,0.185953128,0.088435959,0.005172416,0.261397652,0.122816584,0.256839507,-0.126252922,-0.062989208,-0.456593043,0.361530793,0.323285064,0.335735048,-0.421339066,0.118450487,0.310155482,0.175144719,0.08016497,-0.138694804,-0.44491316,-0.490909939,-0.439986867,0.06538405,-0.129523948,-0.018103476,0.110805153,-0.046285369,0.020310136,0.241950877,0.310821368,0.224658847,0.201048155,0.448382229,0.301047885,-0.150296006,0.335707979,0.471466252,-0.061196831,0.19924516,-0.088659132,0.220888077,0.284454494,0.070079202,0.378259127,0.363010126,0.361530793,-0.339730331,0.285725835
TCGA-44-7672,-0.123897417,0.539237974,0.195806785,0.463174057,0.30562334,0.323617394,0.294668482,-0.034724505,0.210919325,0.318390948,0.410647959,0.004382093,0.091040906,0.067117046,0.073551846,-0.198666952,0.103685986,0.07243735,0.254866279,-0.047624328,0.164096055,0.379008546,0.409024361,0.435035437,0.516598308,0.061751518,0.37893436,0.080121368,0.109170244,-0.169940996,-0.233800259,0.174075903,0.1366548,-0.253264128,-0.018428331,0.188677574,-0.072651237,0.142734548,-0.09265033,0.153552699,-0.013044245,0.133686025,0.258541969,0.036042106,0.027984269,0.057901862,-0.074779426,0.047217848,0.067117046,0.455914761,0.584555159
TCGA-44-A479,-0.385260185,0.376167854,-0.003949152,-0.007885837,-0.291055783,-0.184560339,-0.171316801,-0.047817113,-0.437457661,-0.098355351,0.157612742,-0.266039947,0.054339463,-0.26306805,-0.318695666,-0.32324583,0.170474359,-0.328735036,-0.027940227,-0.103777676,-0.336652563,0.049597039,0.167666083,0.28921523,0.360196208,-0.144960809,0.110933929,-0.048468708,-0.081502051,-0.193946328,-0.283822765,-0.209893709,-0.249496107,-0.340151141,-0.344323608,0.356657099,-0.15776684,0.042697921,0.298174155,-0.391765066,0.02267784,-0.09978824,-0.291206196,0.072538622,-0.054334666,-0.280889673,-0.208858015,-0.189511634,-0.26306805,0.149636149,0.020056571
TCGA-44-A47A,0.044971892,0.136203229,-0.264011374,-0.290001996,-0.172100358,-0.302869893,0.002696784,0.09312768,-0.213400877,-0.112715376,-0.100291648,0.107925093,-0.106188903,-0.082037971,-0.076322826,-0.05668951,0.002815927,-0.094804563,0.044887535,-0.026472151,-0.233813375,0.128207233,-0.000190706,0.487927639,0.219436436,0.020090316,-0.14200122,-0.0504623,-0.077340451,0.012043768,0.353714753,-0.193507309,-0.222927508,-0.044512673,0.091656013,-0.258241696,0.125947056,-0.043496768,-0.241718629,0.000819698,-0.037167022,-0.439543372,-0.28786133,0.121489981,-0.367285835,-0.125379034,0.013586989,-0.002970968,-0.082037971,-0.132828213,-0.413357877
TCGA-44-A4SS,-0.06387758,0.33562879,0.020540111,0.270963697,0.259828402,0.384497063,0.196336305,0.160084592,0.004516137,0.281970602,0.329181946,-0.305492887,-0.210290248,0.104367915,0.094296689,-0.035011197,-0.098728158,-0.000479857,-0.008753792,-0.049569973,-0.046034051,0.176494646,0.29443368,0.35267167,0.370074395,-0.083230704,0.291509471,0.314580865,0.107423622,-0.354762827,-0.345183596,0.050709059,0.014987535,-0.285047432,0.090449618,-0.423002136,0.12571604,0.296432902,0.257759372,0.334754276,-0.091031804,0.111735148,0.342131353,-0.30150572,0.188210474,-0.059935243,-0.100717992,0.222248479,0.104367915,0.299733684,0.34028016
TCGA-49-4505,0.212037865,0.382947167,0.075408146,0.303845302,0.089678392,0.022274454,0.269673651,-0.001863268,-0.095820043,0.289826904,0.299112964,-0.086061996,-0.533775491,-0.086456787,0.00888285,-0.032798817,-0.555085301,0.254611572,-0.237698562,0.20206093,0.279737495,0.32049295,0.325467538,0.360414073,0.39625157,0.121522516,0.312767676,-0.470669233,-0.129297853,-0.305626665,-0.388020368,0.23997924,0.022243207,0.076650985,0.138660098,0.36861143,-0.017911686,0.002301692,-0.014718048,0.156502685,-0.149465604,0.247727239,0.464556267,-0.136104759,-0.044081901,0.191144629,-0.356140303,-0.038550992,-0.086456787,0.418977739,0.252778722
TCGA-49-4506,0.313430026,0.333662357,0.02630917,0.187161611,-0.260588959,-0.072601008,0.115492818,-0.01517504,-0.004998185,-0.043718433,0.029307085,0.286227992,0.208345109,0.071309984,0.200147511,0.254250235,0.014047359,0.323641108,-0.360612119,-0.179623413,0.160608923,0.010294663,0.045233221,0.172777624,0.245811311,-0.102043226,-0.030699054,-0.392267455,0.393580134,0.53024642,0.524375497,-0.174556843,-0.328442484,0.576752983,0.166896114,0.372014645,0.132843365,-0.060814787,0.027729115,0.65188136,0.032756118,-0.359181571,0.281263809,0.4094315,-0.374736531,0.312821929,-0.319791425,0.353557931,0.071309984,0.180997435,-0.091670569
