"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logFC","group","genesymbol","adj.P.Val"
"SHF",481.07922408858,-0.0826577721882349,0.158285110517756,-0.522208133903806,0.601525423323682,0.846817480925275,-0.0572940017436412,"High vs Low","SHF",0.846817480925275
"APH1B",794.706931033931,-0.144733572094963,0.0999939677178789,-1.4474230335905,0.147778478458198,0.49523295827931,-0.100321667429993,"High vs Low","APH1B",0.49523295827931
"VWA9",2098.10165886631,-0.0538395376186173,0.0585304827623466,-0.919854665084925,0.357648712350942,0.70255330834063,-0.0373187237029957,"High vs Low","VWA9",0.70255330834063
"CILP",1076.72655299984,-0.0285315506185459,0.237141943086256,-0.120314231414424,0.904234230965656,0.970994449202138,-0.0197765638682484,"High vs Low","CILP",0.970994449202138
"PARP16",648.533748070179,-0.108720922085783,0.0646728657753318,-1.68109021894082,0.0927453919597992,0.403096854535077,-0.0753596006116378,"High vs Low","PARP16",0.403096854535077
"PPCDC",575.583708329358,-0.0206621367439088,0.0814845942226379,-0.253571082252116,0.799826939593107,0.932951392591175,-0.0143219018283845,"High vs Low","PPCDC",0.932951392591175
"HCN4",78.4682845736783,-0.223368592037219,0.313015310183912,-0.713602768842134,0.475472844943374,0.777369408763326,-0.154827309796243,"High vs Low","HCN4",0.777369408763326
"SEMA7A",959.503623117581,-0.0397043151860974,0.152408099689808,-0.260513156891967,0.79446796786076,0.931699994245332,-0.0275209341273068,"High vs Low","SEMA7A",0.931699994245332
"UBL7",1907.1703705753,-0.00292191069178406,0.0627869973712868,-0.0465368756926778,0.962882343359498,0.989001985587904,-0.0020253141578581,"High vs Low","UBL7",0.989001985587904
"ARHGAP24",700.866747395497,0.0372788347841434,0.111009246274542,0.335817384904565,0.737008579492817,0.911747450537541,0.0258397192251891,"High vs Low","ARHGAP24",0.911747450537541
"FAM13A",3098.03226945108,-0.278664849498296,0.119720691023278,-2.32762479999481,0.0199320353911944,0.212651368170643,-0.193155754750906,"High vs Low","FAM13A",0.212651368170643
"HERC3",1242.08320293972,0.0174981786077621,0.0951892872817993,0.183825082710834,0.854150678282151,0.953288022054777,0.0121288131669047,"High vs Low","HERC3",0.953288022054777
"HERC6",1367.56813662568,-0.010066079567569,0.123618185356452,-0.0814287925238794,0.935100952012349,0.980739372384662,-0.0069772746715525,"High vs Low","HERC6",0.980739372384662
"HERC5",623.039905847937,0.0586458935424489,0.128943449984203,0.454818709671828,0.649239668897266,0.868907228129074,0.0406502357603671,"High vs Low","HERC5",0.868907228129074
"PCDH10",27.3080350769751,0.426771665496812,0.201826150224932,2.11455088957096,0.0344682431017863,0.269229338990998,0.295815576681988,"High vs Low","PCDH10",0.269229338990998
"NDST4",2.01684790386502,2.09643512851568,0.524314854899251,3.9984278700601,6.37646063746158e-05,0.00820211819727949,1.45313809855747,"High vs Low","NDST4",0.00820211819727949
"ZGRF1",245.441031455681,0.182094233022409,0.105272578293679,1.72974041268772,0.0836766648736214,0.38743948490536,0.126218104215709,"High vs Low","ZGRF1",0.38743948490536
"AP1AR",1030.91186653722,-0.0332008791778459,0.0664640172411323,-0.499531634649658,0.617404906458754,0.853952016200902,-0.0230130957942353,"High vs Low","AP1AR",0.853952016200902
"COPS4",1564.81766587432,-0.188186064179013,0.0712810625905846,-2.640056942752,0.00828920983322796,0.140080076560876,-0.130440639806355,"High vs Low","COPS4",0.140080076560876
"HNRNPD",9918.13336252188,0.0494813116386844,0.0548618788279612,0.901925211016753,0.367096597909672,0.709289881421387,0.034297831652762,"High vs Low","HNRNPD",0.709289881421387
"PRKG2",102.743252665152,0.103556646439277,0.196174151202394,0.527881200477002,0.597581793642378,0.844173299422993,0.0717799975076278,"High vs Low","PRKG2",0.844173299422993
"RASGEF1B",1031.77262390936,0.0359529728087987,0.104043737235592,0.34555633778695,0.729676164047748,0.908750709835474,0.0249207017351671,"High vs Low","RASGEF1B",0.908750709835474
"SEC31A",11450.6781717028,-0.0266541999084137,0.05438488948369,-0.490103044456994,0.624060983868537,0.857717644356295,-0.0184752835165981,"High vs Low","SEC31A",0.857717644356295
"FGF5",6.07364869239464,0.251167483466841,0.343610798043033,0.730965047947607,0.464800502219363,0.772410363638683,0.174096033013378,"High vs Low","FGF5",0.772410363638683
"AGPAT9",435.684200960877,0.0350472156655324,0.153279570053865,0.228648969025789,0.819141760830008,0.940388104699534,0.0242928787250401,"High vs Low","AGPAT9",0.940388104699534
"IL21",3.23727371994301,-0.00768576743066142,0.284728508041049,-0.0269933189463184,0.978465062799803,0.993140122222846,-0.00532736802500241,"High vs Low","IL21",0.993140122222846
"FGF2",182.253217347586,0.0236856129621498,0.147766337725739,0.16029099270303,0.872651853918184,0.959818258689448,0.0164176158445483,"High vs Low","FGF2",0.959818258689448
"BBS7",563.431752724947,-0.0265924253729037,0.060278245551842,-0.44116123701764,0.659096273476429,0.87389641874713,-0.0184324646714789,"High vs Low","BBS7",0.87389641874713
"KIAA1109",3235.49192388783,-0.0379188224613706,0.0819293823740139,-0.462823243171398,0.643491069373275,0.86650809452989,-0.0262833248792522,"High vs Low","KIAA1109",0.86650809452989
"BMPR1B",271.108976882354,-0.157894352109702,0.206576822218131,-0.764337210797911,0.44466631591908,0.761056239673903,-0.109444024991179,"High vs Low","BMPR1B",0.761056239673903
"RAP1GDS1",1751.34185694839,-0.156881891630826,0.0666472124964731,-2.35391527648854,0.0185768446466982,0.206451122155126,-0.108742240864818,"High vs Low","RAP1GDS1",0.206451122155126
"LARP1B",1118.92843274607,-0.00928988899385455,0.0722201701671087,-0.12863288707793,0.897648142356096,0.968581541827043,-0.00643926036380519,"High vs Low","LARP1B",0.968581541827043
"MMRN1",437.254609593586,-0.171229404562285,0.180984523025753,-0.946099708967489,0.344097732210891,0.691206176665072,-0.118687179001306,"High vs Low","MMRN1",0.691206176665072
"PDE5A",962.812614735489,0.0552259783574819,0.10753224378823,0.513575988112385,0.607548471058014,0.849256772221904,0.0382797311921532,"High vs Low","PDE5A",0.849256772221904
"PRDM5",248.833324726583,-0.00207689060361224,0.114871704643728,-0.0180800886524116,0.985574962309722,0.995865788213775,-0.00143959086622528,"High vs Low","PRDM5",0.995865788213775
"TRPC3",23.0978736246248,0.153719519283026,0.179764607978484,0.855115592616676,0.392487158261445,0.727867033679736,0.106550251388059,"High vs Low","TRPC3",0.727867033679736
"NAAA",1096.73194490336,-0.110525022479928,0.0952167799996711,-1.16077252854287,0.245734417606043,0.608575836460312,-0.0766101077132869,"High vs Low","NAAA",0.608575836460312
"NUP54",1670.48212764237,-0.130241997774571,0.0652915643125703,-1.99477526914601,0.0460673958111566,0.307857169427762,-0.0902768735479386,"High vs Low","NUP54",0.307857169427762
"CXCL9",4806.99832988652,0.1794305153111,0.220991827429387,0.811932809453928,0.416830186905301,0.744666071535121,0.124371755794307,"High vs Low","CXCL9",0.744666071535121
"BMP2K",552.431548262887,-0.108741736603115,0.0868688592384253,-1.25179192585752,0.210645693005828,0.572693134175591,-0.075374028135641,"High vs Low","BMP2K",0.572693134175591
"G3BP2",7374.14613046524,-0.159722287102144,0.0671893305141587,-2.37719718115789,0.0174447600147402,0.201934460598251,-0.110711052977437,"High vs Low","G3BP2",0.201934460598251
"SEPT11",5157.5690990226,0.0121528225049402,0.0957997088691412,0.126856570321529,0.899053920716658,0.968950398608258,0.00842369465514487,"High vs Low","SEPT11",0.968950398608258
"FRAS1",832.66675029078,-0.0281028792902181,0.191938945612125,-0.146415721940085,0.883593216744456,0.963578574935251,-0.0194794315456311,"High vs Low","FRAS1",0.963578574935251
"SCARB2",14535.478058074,-0.111158864874537,0.0667774923208184,-1.66461574119163,0.0959894428340906,0.409392322252994,-0.0770494537820294,"High vs Low","SCARB2",0.409392322252994
"CCNG2",2814.40789861652,-0.201767063731329,0.0856796456978288,-2.35490077121598,0.0185276524977643,0.206066718508641,-0.139854271355229,"High vs Low","CCNG2",0.206066718508641
"CNOT6L",2106.621161324,-0.0574789036729474,0.062938785538082,-0.913250918039544,0.361110589840602,0.704475161903031,-0.0398413400225801,"High vs Low","CNOT6L",0.704475161903031
"USO1",5219.0983336316,-0.167205196925074,0.0596079719566127,-2.80508112315546,0.00503039173766571,0.108099780741757,-0.115897810823586,"High vs Low","USO1",0.108099780741757
"CDKL2",581.069166616277,-0.625626125410974,0.20469613598115,-3.05636509654772,0.00224038271475303,0.0729512052019312,-0.433650984913259,"High vs Low","CDKL2",0.0729512052019312
"SHROOM3",4266.53828890801,-0.049790247066623,0.110007829674726,-0.452606393688921,0.650832193995324,0.869550165929517,-0.0345119693736128,"High vs Low","SHROOM3",0.869550165929517
"ANXA3",2503.89793024442,-0.0892551663720397,0.146292435705898,-0.610114705803898,0.541785825732146,0.815197195661051,-0.0618669669211881,"High vs Low","ANXA3",0.815197195661051
"PPA2",2833.32259318263,-0.069301134169607,0.0868686369961716,-0.797769328102399,0.425004363571534,0.750211381308785,-0.0480358857592696,"High vs Low","PPA2",0.750211381308785
"CENPE",584.658516769369,0.107682900350104,0.151148895005633,0.712429292626261,0.476198981750404,0.777798868110467,0.0746400987721922,"High vs Low","CENPE",0.777798868110467
"GSTCD",622.507437560537,-0.13588682191669,0.0875247415953819,-1.55255324882742,0.120529902029012,0.455296248659656,-0.0941895674868052,"High vs Low","GSTCD",0.455296248659656
"INTS12",940.353619017986,-0.0410165379987864,0.0556321944012603,-0.737280605955339,0.46095172369045,0.770769624369046,-0.0284304976701887,"High vs Low","INTS12",0.770769624369046
"ENPEP",462.589465733993,0.0842677631132559,0.132268086238962,0.637098226105834,0.524060863959472,0.805977434887895,0.0584099624140466,"High vs Low","ENPEP",0.805977434887895
"CASP6",1279.13244269576,-0.0856533174975551,0.0890424665040176,-0.961937835512343,0.336080831477021,0.683570552809061,-0.0593703555290361,"High vs Low","CASP6",0.683570552809061
"LEF1",585.673634198388,-0.120032366993612,0.125186879130628,-0.958825460201487,0.337646680778521,0.685314900685792,-0.0832000967575589,"High vs Low","LEF1",0.685314900685792
"HADH",2447.51781872841,-0.0282155054218893,0.0781710967920024,-0.360945497502295,0.718140190903512,0.902635765579194,-0.0195574980312564,"High vs Low","HADH",0.902635765579194
"EGF",586.190537904553,-0.643518333843261,0.216095950106506,-2.97792870956672,0.00290203476420166,0.0822409445598835,-0.44605291874209,"High vs Low","EGF",0.0822409445598835
"PAPSS1",3006.10060807888,-0.0996650797012249,0.0573044297285584,-1.73922121157687,0.0819958597662331,0.384432046571709,-0.0690825689951863,"High vs Low","PAPSS1",0.384432046571709
"SEC24B",2161.32942765552,-0.063382609183139,0.0551807812763524,-1.14863558864292,0.250706275779119,0.612742406118741,-0.0439334768518257,"High vs Low","SEC24B",0.612742406118741
"C4orf17",0.539109606983992,0.433639940317132,0.45267743884533,0.95794467120615,0.338090659114778,NA,0.300576302009003,"High vs Low","C4orf17",NA
"PPP3CA",3430.78067501525,-0.114521779506112,0.0757105846232188,-1.5126257454759,0.130374750715973,0.468331719892176,-0.0793804485773694,"High vs Low","PPP3CA",0.468331719892176
"SLC39A8",6070.45979681589,-0.174607014644579,0.145694919113599,-1.19844271651255,0.23074471113678,0.592463742772476,-0.121028359906879,"High vs Low","SLC39A8",0.592463742772476
"MTTP",29.6777022649014,0.0258337492221412,0.210978605079776,0.122447246309041,0.902544822848427,0.970329309543683,0.0179065904366198,"High vs Low","MTTP",0.970329309543683
"FBN2",131.662039555407,-0.372884267305049,0.224928831425818,-1.65778777643287,0.097360309396692,0.412190460207237,-0.258463678557656,"High vs Low","FBN2",0.412190460207237
"MAPK8IP3",3839.12119594419,0.236941431524329,0.135389765780295,1.75006899641755,0.0801064087945512,0.381197775301572,0.164235285218926,"High vs Low","MAPK8IP3",0.381197775301572
"RGS3",3448.68928693251,-0.0301122297358026,0.0786012655738958,-0.383101080064583,0.701644818837336,0.894409573832946,-0.020872207141745,"High vs Low","RGS3",0.894409573832946
"GUCD1",4750.86070235041,0.00768498888535209,0.0606434387661602,0.126724160794793,0.899158722453362,0.968950398608258,0.00532682837851629,"High vs Low","GUCD1",0.968950398608258
"TTLL8",1.44935140642492,0.871597504437432,0.320581647957105,2.7188003742312,0.00655191368829278,0.121381060842253,0.60414535278389,"High vs Low","TTLL8",0.121381060842253
"RNF185",1588.43890529166,-0.0922601224979185,0.0454818728037259,-2.02850315544527,0.0425089215856457,0.296190668766368,-0.0639498437875474,"High vs Low","RNF185",0.296190668766368
"KIAA1644",235.448830187703,-0.239518589220483,0.232373998042474,-1.03074608707599,0.302659906335131,0.657818175338555,-0.166021634809874,"High vs Low","KIAA1644",0.657818175338555
"PARVG",1171.39003053668,0.0375253215403089,0.132947245967216,0.282257231184483,0.777746277335284,0.925103897693471,0.0260105708252705,"High vs Low","PARVG",0.925103897693471
"B4GALNT3",3651.05032494062,-0.156538649932805,0.153170878003282,-1.02198702503651,0.306787041454391,0.661245457789227,-0.108504323849584,"High vs Low","B4GALNT3",0.661245457789227
"PDE6H",0.969626073245118,0.182597884869754,0.352230893591308,0.518403945230372,0.604176462651662,0.847416944019271,0.126567209073679,"High vs Low","PDE6H",0.847416944019271
"ERP27",756.104193683848,0.0766798936470777,0.173491255417275,0.441981317517415,0.658502725210933,0.873748184004001,0.0531504520871084,"High vs Low","ERP27",0.873748184004001
"ETV6",3468.61484580799,-0.0685505178420369,0.0775699096860721,-0.883725636905639,0.37684433750795,0.716063462481058,-0.0475155981681322,"High vs Low","ETV6",0.716063462481058
"GABARAPL1",3586.28417331342,0.206234547032022,0.115188781774334,1.79040479337698,0.07338886029787,0.368101150227453,0.142950894809304,"High vs Low","GABARAPL1",0.368101150227453
"KIF21A",1562.92037346117,-0.0617543367293204,0.105362318071759,-0.586114066769691,0.557798863953648,0.82397768329755,-0.0428048443912779,"High vs Low","KIF21A",0.82397768329755
"CPNE8",1006.39572325367,-0.13429295958742,0.107620474723834,-1.24783838699867,0.212090247755303,0.574232818431342,-0.0930847863070705,"High vs Low","CPNE8",0.574232818431342
"YARS2",843.406737374856,0.109903807919101,0.0877418007444052,1.25258208729103,0.210357837170448,0.572586466966842,0.0761795145919264,"High vs Low","YARS2",0.572586466966842
"FGD4",1217.83297466589,-0.0908145576059558,0.09014988284875,-1.0073729963501,0.31375556299524,0.665332005851125,-0.062947854558367,"High vs Low","FGD4",0.665332005851125
"ALG10",209.502506609495,-0.108273901773853,0.105522390585768,-1.02607514076218,0.304856166946901,0.659689925034797,-0.0750497497427707,"High vs Low","ALG10",0.659689925034797
"PIK3C2G",92.4072857135384,-0.572836014804611,0.363431891854364,-1.57618532562398,0.114983099365071,0.444953454385823,-0.397059668585011,"High vs Low","PIK3C2G",0.444953454385823
"FAM60A",3699.80805454758,-0.0340299022952932,0.117213224459332,-0.290324768832719,0.771567791685258,0.923582746588874,-0.0235877308307129,"High vs Low","FAM60A",0.923582746588874
"PLCZ1",5.24442227824175,-0.780041654878897,0.409419993704561,-1.90523586261832,0.0567494183961394,0.334710911930268,-0.540683673798621,"High vs Low","PLCZ1",0.334710911930268
"AEBP2",1915.30300248699,-0.145089192800199,0.0891044086802372,-1.62830543347042,0.10346013795229,0.422480589018682,-0.100568164919177,"High vs Low","AEBP2",0.422480589018682
"SLCO1C1",16.2642542886391,-0.186171649174264,0.152140962545958,-1.22367865996658,0.221073472999233,0.582961555653835,-0.129044353725336,"High vs Low","SLCO1C1",0.582961555653835
"METTL20",196.352264681584,-0.00671731588097216,0.0704511432330712,-0.0953471522633705,0.924039091132769,0.976841425990413,-0.00465608856382635,"High vs Low","METTL20",0.976841425990413
"ETNK1",3803.55529937102,-0.209659445923407,0.0849668844682168,-2.46754305792903,0.0136043858615973,0.178799091573761,-0.14532485381957,"High vs Low","ETNK1",0.178799091573761
"ZCRB1",2092.52268842884,-0.131107348961639,0.0672614081850214,-1.94922099461539,0.051269038785213,0.323544382897497,-0.0908766892834492,"High vs Low","ZCRB1",0.323544382897497
"TMEM117",221.968167506356,-0.217961243479696,0.122460814891797,-1.77984479094214,0.0751013650300613,0.371350451894826,-0.151079221389291,"High vs Low","TMEM117",0.371350451894826
"PRICKLE1",293.125380093911,-0.0277821798160492,0.137225024328425,-0.202457095212876,0.839559396884292,0.947842438922528,-0.0192571396093039,"High vs Low","PRICKLE1",0.947842438922528
"C1RL",3739.90251513788,-0.00358614317671145,0.0718725038449209,-0.0498958987772189,0.960205345536338,0.98787477179605,-0.00248572503202184,"High vs Low","C1RL",0.98787477179605
"NDUFA9",1834.3552737404,-0.123905347694226,0.0922338650656561,-1.34338236401591,0.179148194507229,0.536637953442607,-0.0858846424105522,"High vs Low","NDUFA9",0.536637953442607
